original_question_id,question,answer,question tokens,answer tokens,combined_unique_tokens,interrogative_keyword,is_duplicate,question_type,is_numeric_answer,question_length,answer_length
129,Who was the Minister of Magic during the First World War?,Archie Evermonde,"['who', 'be', 'minister', 'magic', 'first', 'world', 'war']","['archie', 'evermonde']","['who', 'be', 'minister', 'magic', 'first', 'world', 'war', 'archie', 'evermonde']",['who'],False,FR,False,11,2
130,Who is the author of 'Fantastic Beasts and Where to Find Them'?,Newt Scamander,"['who', 'be', 'author', 'fantastic', 'beast', 'where', 'find']","['newt', 'scamander']","['who', 'be', 'author', 'fantastic', 'beast', 'where', 'find', 'newt', 'scamander']","['who', 'where']",False,FR,False,12,2
131,Which charm freezes the target in place?,Immobulus,"['which', 'charm', 'freeze', 'target', 'place']",['immobulus'],"['which', 'charm', 'freeze', 'target', 'place', 'immobulus']",['which'],False,FR,False,7,1
132,Who teaches Defense Against the Dark Arts during Harry's second year at Hogwarts?,Gilderoy Lockhart,"['who', 'teach', 'defense', 'dark', 'art', 'harrys', 'second', 'year', 'hogwarts']","['gilderoy', 'lockhart']","['who', 'teach', 'defense', 'dark', 'art', 'harrys', 'second', 'year', 'hogwarts', 'gilderoy', 'lockhart']",['who'],False,FR,False,14,2
133,Who discovered the law of elemental transfiguration?,Gamp,"['who', 'discover', 'law', 'elemental', 'transfiguration']",['gamp'],"['who', 'discover', 'law', 'elemental', 'transfiguration', 'gamp']",['who'],False,FR,False,7,1
134,Who played Professor Dumbledore in the first movie?,Richard Harris,"['who', 'play', 'professor', 'dumbledore', 'first', 'movie']","['richard', 'harris']","['who', 'play', 'professor', 'dumbledore', 'first', 'movie', 'richard', 'harris']",['who'],False,FR,False,8,2
135,"On his first ride aboard the Hogwarts Express, whose card did Harry get with his chocolate frog?",Dumbledore,"['first', 'ride', 'aboard', 'hogwarts', 'express', 'whose', 'card', 'do', 'harry', 'get', 'chocolate', 'frog']",['dumbledore'],"['first', 'ride', 'aboard', 'hogwarts', 'express', 'whose', 'card', 'do', 'harry', 'get', 'chocolate', 'frog', 'dumbledore']","['whose', 'do']",False,FR,False,17,1
136,What is the antidote to Swelling Solution?,Deflating Draught,"['what', 'be', 'antidote', 'swell', 'solution']","['deflate', 'draught']","['what', 'be', 'antidote', 'swell', 'solution', 'deflate', 'draught']",['what'],False,FR,False,7,2
139,What type of ball attempts to hit players?,Bludger,"['what', 'type', 'ball', 'attempt', 'hit', 'player']",['bludger'],"['what', 'type', 'ball', 'attempt', 'hit', 'player', 'bludger']",['what'],False,FR,False,8,1
140,What was the Hippogriff Buckbeak called when he returned to Hogwarts?,Witherwing,"['what', 'be', 'hippogriff', 'buckbeak', 'call', 'when', 'return', 'hogwarts']",['witherwing'],"['what', 'be', 'hippogriff', 'buckbeak', 'call', 'when', 'return', 'hogwarts', 'witherwing']","['what', 'when']",False,FR,False,11,1
143,What house is Justin Finch-Fletchley in?,Hufflepuff,"['what', 'house', 'be', 'justin', 'finchfletchley']",['hufflepuff'],"['what', 'house', 'be', 'justin', 'finchfletchley', 'hufflepuff']",['what'],False,FR,False,7,1
145,Name a crushed ingredient that is used in cure for boils.,Snake fang,"['name', 'crush', 'ingredient', 'be', 'use', 'cure', 'boil']","['snake', 'fang']","['name', 'crush', 'ingredient', 'be', 'use', 'cure', 'boil', 'snake', 'fang']",['name'],False,FR,False,11,2
146,Where is the Slytherin Common Room?,The Dungeons,"['where', 'be', 'slytherin', 'common', 'room']",['dungeon'],"['where', 'be', 'slytherin', 'common', 'room', 'dungeon']",['where'],False,FR,False,6,2
147,What spell did Snape invent that Harry later uses on Draco Malfoy?,Sectumsempra,"['what', 'spell', 'do', 'snape', 'invent', 'harry', 'later', 'use', 'draco', 'malfoy']",['sectumsempra'],"['what', 'spell', 'do', 'snape', 'invent', 'harry', 'later', 'use', 'draco', 'malfoy', 'sectumsempra']","['what', 'do']",False,FR,False,12,1
149,The crop circles in Muggle legends might have been left by what magical creature?,Mooncalf,"['crop', 'circle', 'muggle', 'legend', 'might', 'have', 'leave', 'what', 'magical', 'creature']",['mooncalf'],"['crop', 'circle', 'muggle', 'legend', 'might', 'have', 'leave', 'what', 'magical', 'creature', 'mooncalf']","['what', 'have']",False,FR,False,14,1
150,Who anonymously sends Harry his father's Invisibility Cloak on Christmas?,Albus Dumbledore,"['who', 'anonymously', 'send', 'harry', 'father', 'invisibility', 'cloak', 'christmas']","['albus', 'dumbledore']","['who', 'anonymously', 'send', 'harry', 'father', 'invisibility', 'cloak', 'christmas', 'albus', 'dumbledore']",['who'],False,FR,False,11,2
151,Where does Harry Potter first see Draco Malfoy?,In Madame Malkin’s Robes for All Occasions,"['where', 'do', 'harry', 'potter', 'first', 'see', 'draco', 'malfoy']","['madame', 'malkins', 'robes', 'occasion']","['where', 'do', 'harry', 'potter', 'first', 'see', 'draco', 'malfoy', 'madame', 'malkins', 'robes', 'occasion']","['where', 'do']",False,FR,False,8,8
152,When did the wildcat gargoyle strike the place?,1911,"['when', 'do', 'wildcat', 'gargoyle', 'strike', 'place']",[],"['when', 'do', 'wildcat', 'gargoyle', 'strike', 'place']","['when', 'do']",False,FR,False,8,1
155,What is Rowena Ravenclaw's signature item?,Diadem,"['what', 'be', 'rowena', 'ravenclaws', 'signature', 'item']",['diadem'],"['what', 'be', 'rowena', 'ravenclaws', 'signature', 'item', 'diadem']",['what'],False,FR,False,7,1
162,What charm can repel a Lethifold?,Patronus Charm,"['what', 'charm', 'can', 'repel', 'lethifold']","['patronus', 'charm']","['what', 'charm', 'can', 'repel', 'lethifold', 'patronus']","['what', 'can']",False,FR,False,6,2
163,What did Fred and George use to protest against Dolores Umbridge's authority?,Weasley's Wildfire Whiz-bangs,"['what', 'do', 'fred', 'george', 'use', 'protest', 'dolores', 'umbridges', 'authority']","['weasleys', 'wildfire', 'whizbang']","['what', 'do', 'fred', 'george', 'use', 'protest', 'dolores', 'umbridges', 'authority', 'weasleys', 'wildfire', 'whizbang']","['what', 'do']",False,FR,False,13,5
166,What does Hermione say Jupiter's largest moon is?,Ganymede,"['what', 'do', 'hermione', 'say', 'jupiter', 'large', 'moon', 'be']",['ganymede'],"['what', 'do', 'hermione', 'say', 'jupiter', 'large', 'moon', 'be', 'ganymede']","['what', 'do']",False,FR,False,9,1
168,"In Book 5, Snape is assigned to teach Harry what type of magic?",Occlumency.,"['book', 'snape', 'be', 'assign', 'teach', 'harry', 'what', 'type', 'magic']",['occlumency'],"['book', 'snape', 'be', 'assign', 'teach', 'harry', 'what', 'type', 'magic', 'occlumency']",['what'],False,FR,False,13,1
169,How is the Grey Lady related to Rowena Ravenclaw?,She's Rowena's daughter.,"['how', 'be', 'grey', 'lady', 'related', 'rowena', 'ravenclaw']","['shes', 'rowenas', 'daughter']","['how', 'be', 'grey', 'lady', 'related', 'rowena', 'ravenclaw', 'shes', 'rowenas', 'daughter']",['how'],False,EX,False,9,5
171,How do you greet a Hippogriff?,With a bow,"['how', 'do', 'greet', 'hippogriff']",['bow'],"['how', 'do', 'greet', 'hippogriff', 'bow']","['how', 'do']",False,EX,False,6,3
173,What is the title of this book and movie everywhere except in the United States?,Harry Potter and the Philosopher’s Stone,"['what', 'be', 'title', 'book', 'movie', 'everywhere', 'except', 'united', 'state']","['harry', 'potter', 'philosopher', 'stone']","['what', 'be', 'title', 'book', 'movie', 'everywhere', 'except', 'united', 'state', 'harry', 'potter', 'philosopher', 'stone']",['what'],False,FR,False,15,7
175,Who are the members of the 'Golden Trio'?,"Harry Potter, Ron Weasley, Hermione Granger","['who', 'be', 'member', 'golden', 'trio']","['harry', 'potter', 'ron', 'weasley', 'hermione', 'granger']","['who', 'be', 'member', 'golden', 'trio', 'harry', 'potter', 'ron', 'weasley', 'hermione', 'granger']",['who'],False,FR,False,8,6
176,What item cannot be conjured?,Food,"['what', 'item', 'can', 'conjure']",['food'],"['what', 'item', 'can', 'conjure', 'food']","['what', 'can']",False,FR,False,5,1
177,What spell works on the Whomping WIllow to stop it from attacking?,The Freezing Charm,"['what', 'spell', 'work', 'whomp', 'willow', 'stop', 'attacking']","['freeze', 'charm']","['what', 'spell', 'work', 'whomp', 'willow', 'stop', 'attacking', 'freeze', 'charm']",['what'],False,FR,False,12,3
178,What was Uric the Oddball best known for wearing on his head?,A jellyfish,"['what', 'be', 'uric', 'oddball', 'best', 'know', 'wear', 'head']",['jellyfish'],"['what', 'be', 'uric', 'oddball', 'best', 'know', 'wear', 'head', 'jellyfish']",['what'],False,FR,False,12,2
179,What spell provides protection against Dementors?,Expecto Patronum,"['what', 'spell', 'provide', 'protection', 'dementors']","['expecto', 'patronum']","['what', 'spell', 'provide', 'protection', 'dementors', 'expecto', 'patronum']",['what'],False,FR,False,6,2
181,Which incantation conjures flowers?,Orchideous,"['which', 'incantation', 'conjure', 'flower']",['orchideous'],"['which', 'incantation', 'conjure', 'flower', 'orchideous']",['which'],False,FR,False,4,1
184,Who was Ron's first girlfriend?,Lavender Brown,"['who', 'be', 'ron', 'first', 'girlfriend']","['lavender', 'brown']","['who', 'be', 'ron', 'first', 'girlfriend', 'lavender', 'brown']",['who'],False,FR,False,6,2
185,The Blast-Ended Skrewt is a hybrid of a Fire Crab and what?,Manticore,"['blastended', 'skrewt', 'be', 'hybrid', 'fire', 'crab', 'what']",['manticore'],"['blastended', 'skrewt', 'be', 'hybrid', 'fire', 'crab', 'what', 'manticore']",['what'],False,FR,False,13,1
186,What was the Seeker originally called?,The Hunter,"['what', 'be', 'seeker', 'originally', 'call']",['hunter'],"['what', 'be', 'seeker', 'originally', 'call', 'hunter']",['what'],False,FR,False,6,2
188,What is the wand motion for Wingardium Leviosa?,Swish and Flick,"['what', 'be', 'wand', 'motion', 'wingardium', 'leviosa']","['swish', 'flick']","['what', 'be', 'wand', 'motion', 'wingardium', 'leviosa', 'swish', 'flick']",['what'],False,FR,False,8,3
190,"In Book 4, who does Hermione Granger go with to the Yule Ball?",Viktor Krum.,"['book', 'who', 'do', 'hermione', 'granger', 'go', 'yule', 'ball']","['viktor', 'krum']","['book', 'who', 'do', 'hermione', 'granger', 'go', 'yule', 'ball', 'viktor', 'krum']","['who', 'do']",True,FR,False,13,2
191,What's Tonks dad's name?,Ted,"['whats', 'tonks', 'dad', 'name']",['ted'],"['whats', 'tonks', 'dad', 'name', 'ted']","['name', 'whats']",False,FR,False,6,1
192,Which Alchemist was active during the Medieval age?,Nicholas Flamel,"['which', 'alchemist', 'be', 'active', 'medieval', 'age']","['nicholas', 'flamel']","['which', 'alchemist', 'be', 'active', 'medieval', 'age', 'nicholas', 'flamel']",['which'],False,FR,False,8,2
193,"In Harry Potter and the Prisoner of Azkaban, how do Hermione, Harry, and Ron find Crookshanks?",He jumps on Ron's head at the Magical Menagerie.,"['harry', 'potter', 'prisoner', 'azkaban', 'how', 'do', 'hermione', 'ron', 'find', 'crookshanks']","['jump', 'ron', 'head', 'magical', 'menagerie']","['harry', 'potter', 'prisoner', 'azkaban', 'how', 'do', 'hermione', 'ron', 'find', 'crookshanks', 'jump', 'head', 'magical', 'menagerie']","['how', 'do']",False,EX,False,16,10
195,Who was headmaster or headmistress at Hogwarts when Tom Riddle was a student?,Armando Dippet,"['who', 'be', 'headmaster', 'headmistress', 'hogwarts', 'when', 'tom', 'riddle', 'student']","['armando', 'dippet']","['who', 'be', 'headmaster', 'headmistress', 'hogwarts', 'when', 'tom', 'riddle', 'student', 'armando', 'dippet']","['who', 'when']",False,FR,False,13,2
196,"What is Lord Voldemort's full, real name?",Tom Marvolo Riddle.,"['what', 'be', 'lord', 'voldemorts', 'full', 'real', 'name']","['tom', 'marvolo', 'riddle']","['what', 'be', 'lord', 'voldemorts', 'full', 'real', 'name', 'tom', 'marvolo', 'riddle']","['what', 'name']",False,FR,False,8,3
197,Name an object we’ve Transfigured a porcupine into.,Pincushion,"['name', 'object', 'weve', 'transfigure', 'porcupine']",['pincushion'],"['name', 'object', 'weve', 'transfigure', 'porcupine', 'pincushion']",['name'],False,FR,False,9,1
198,Which two students came up with the name “Dumbledore’s Army?,Cho Chang and Ginny Weasley,"['which', 'two', 'student', 'come', 'name', 'dumbledores', 'army']","['cho', 'chang', 'ginny', 'weasley']","['which', 'two', 'student', 'come', 'name', 'dumbledores', 'army', 'cho', 'chang', 'ginny', 'weasley']","['name', 'which']",False,FR,False,11,5
199,Who is the headmaster of Hogwarts during Harry's years at school?,Albus Dumbledore,"['who', 'be', 'headmaster', 'hogwarts', 'harrys', 'year', 'school']","['albus', 'dumbledore']","['who', 'be', 'headmaster', 'hogwarts', 'harrys', 'year', 'school', 'albus', 'dumbledore']",['who'],False,FR,False,12,2
200,Who does Hermione impersonate using the Polyjuice Potion in the second book of the Harry Potter series?,Millicent Bulstrode,"['who', 'do', 'hermione', 'impersonate', 'use', 'polyjuice', 'potion', 'second', 'book', 'harry', 'potter', 'series']","['millicent', 'bulstrode']","['who', 'do', 'hermione', 'impersonate', 'use', 'polyjuice', 'potion', 'second', 'book', 'harry', 'potter', 'series', 'millicent', 'bulstrode']","['who', 'do']",False,FR,False,17,2
202,What is the address of the Headquarters of the Order of the Phoenix?,"12 Grimmauld Place, London","['what', 'be', 'address', 'headquarters', 'order', 'phoenix']","['grimmauld', 'place', 'london']","['what', 'be', 'address', 'headquarters', 'order', 'phoenix', 'grimmauld', 'place', 'london']",['what'],False,FR,False,13,4
204,What is the name of Hagrid's boarhound dog?,Fang,"['what', 'be', 'name', 'hagrids', 'boarhound', 'dog']",['fang'],"['what', 'be', 'name', 'hagrids', 'boarhound', 'dog', 'fang']","['what', 'name']",False,FR,False,9,1
205,Which spell is used in Harry Potter that levitates objects?,Wingardium Leviosa,"['which', 'spell', 'be', 'use', 'harry', 'potter', 'levitate', 'object']","['wingardium', 'leviosa']","['which', 'spell', 'be', 'use', 'harry', 'potter', 'levitate', 'object', 'wingardium', 'leviosa']",['which'],True,FR,False,10,2
206,Who previously held Snape's post as Potions Master?,Horace Slughorn,"['who', 'previously', 'hold', 'snapes', 'post', 'potion', 'master']","['horace', 'slughorn']","['who', 'previously', 'hold', 'snapes', 'post', 'potion', 'master', 'horace', 'slughorn']",['who'],False,FR,False,9,2
207,What was Elfric the Eager's uprising?,A revolt.,"['what', 'be', 'elfric', 'eager', 'uprise']",['revolt'],"['what', 'be', 'elfric', 'eager', 'uprise', 'revolt']",['what'],True,FR,False,7,2
209,What do all the hands on the Weasleys’s magical clock point to when Harry gets to the Burrow?,“Mortal peril”,"['what', 'do', 'hand', 'weasleyss', 'magical', 'clock', 'point', 'when', 'harry', 'get', 'burrow']","['mortal', 'peril']","['what', 'do', 'hand', 'weasleyss', 'magical', 'clock', 'point', 'when', 'harry', 'get', 'burrow', 'mortal', 'peril']","['what', 'when', 'do']",True,FR,False,19,2
210,What curse is Harry Potter the only known survivor of?,Avada Kedavra,"['what', 'curse', 'be', 'harry', 'potter', 'know', 'survivor']","['avada', 'kedavra']","['what', 'curse', 'be', 'harry', 'potter', 'know', 'survivor', 'avada', 'kedavra']",['what'],False,FR,False,10,2
213,Where was Beedle the Bard born?,"Yorkshire, England.","['where', 'be', 'beedle', 'bard', 'born']","['yorkshire', 'england']","['where', 'be', 'beedle', 'bard', 'born', 'yorkshire', 'england']",['where'],False,FR,False,6,2
214,What was the name of Neville Longbottom's pet toad?,Trevor,"['what', 'be', 'name', 'neville', 'longbottoms', 'pet', 'toad']",['trevor'],"['what', 'be', 'name', 'neville', 'longbottoms', 'pet', 'toad', 'trevor']","['what', 'name']",False,FR,False,10,1
221,What is the name of the three-headed dog that guards the Sorcerer's Stone?,Fluffy,"['what', 'be', 'name', 'threeheaded', 'dog', 'guard', 'sorcerer', 'stone']",['fluffy'],"['what', 'be', 'name', 'threeheaded', 'dog', 'guard', 'sorcerer', 'stone', 'fluffy']","['what', 'name']",True,FR,False,15,1
224,What's the name of the magical government in the Harry Potter series?,The Ministry of Magic,"['whats', 'name', 'magical', 'government', 'harry', 'potter', 'series']","['ministry', 'magic']","['whats', 'name', 'magical', 'government', 'harry', 'potter', 'series', 'ministry', 'magic']","['name', 'whats']",False,FR,False,13,4
226,Which books details the history of Quidditch?,Quidditch Through the Ages,"['which', 'book', 'detail', 'history', 'quidditch']","['quidditch', 'age']","['which', 'book', 'detail', 'history', 'quidditch', 'age']",['which'],False,FR,False,7,4
228,Who is the Astronomy professor?,Professor Sinistra,"['who', 'be', 'astronomy', 'professor']","['professor', 'sinistra']","['who', 'be', 'astronomy', 'professor', 'sinistra']",['who'],False,FR,False,5,2
230,What does 'Serpensortia' conjure?,Snakes,"['what', 'do', 'serpensortia', 'conjure']",['snake'],"['what', 'do', 'serpensortia', 'conjure', 'snake']","['what', 'do']",False,FR,False,4,1
233,Who concocts a love potion meant for Harry that Ron ends up taking by mistake?,Romilda Vane,"['who', 'concoct', 'love', 'potion', 'meant', 'harry', 'ron', 'end', 'take', 'mistake']","['romilda', 'vane']","['who', 'concoct', 'love', 'potion', 'meant', 'harry', 'ron', 'end', 'take', 'mistake', 'romilda', 'vane']",['who'],False,FR,False,15,2
