,original_question_id,question,answer,is_duplicate,question_type,is_numeric_answer,STATUS
1004,1142,"Which of the following was NOT a breed of dragon faced by the Triwizard Tournament champions: Hungarian Horntail, Chinese Fireball, Swedish Short-Snout, or Norwegian Ridgeback?",Norwegian Ridgeback,FALSE,MCQ,FALSE,keep
1005,1143,"Which of these creatures' blood will keep a human alive, albeit at a terrible price: Phoenix, Dragon, Unicorn, or Thestral?""",Unicorn,FALSE,MCQ,FALSE,keep
1006,1144,"Which of the following is NOT a type of Dark Magic: the Cruciatus Curse, the Imperius Curse, the Killing Curse, or the Stunning Spell?",Stunning Spell,FALSE,MCQ,FALSE,keep
1007,1145,"In which of these scenarios would you use the Impediment Jinx: to slow a rushing opponent, to block a spell, to create a magical barrier, or to make an object invisible?",To slow a rushing opponent.,FALSE,MCQ,FALSE,keep
1008,1146,"Which of these spells is not a cleaning spell: Scourgify, Tergeo, Confrigo, or Reparo?",Confrigo,FALSE,MCQ,FALSE,keep
1009,1147,"Which of these spells is a severing charm: Diffindo, Incendio, Reducto, or Aguamenti?",Diffindo,FALSE,MCQ,FALSE,keep
1010,1148,"Which of these spells keeps a charm stable: Fianto Duri, Protego, Episkey, or Rictusempra?",Fianto Duri,FALSE,MCQ,FALSE,keep
1011,1149,"According to Madam Hooch, which of the following increases your chances of falling to your death: A long, flowing cloak, Flying in heavy rain, Long hair, or An untrimmed broom tail?",Long hair,FALSE,MCQ,FALSE,keep
1012,1150,"Which of these spells can summon an object: Accio, Alohomora, Engorgio, or Mobilicorpus?",Accio,FALSE,MCQ,FALSE,keep
1013,1151,"Which one of the following is not a founder of Hogwarts: Godric Gryffindor, Salazar Slytherin, Helena Ravenclaw, or Helga Hufflepuff?",Helena Ravenclaw,FALSE,MCQ,FALSE,keep
1014,1152,"Which of these books covers ancient runes: Spellman’s Syllabery, Divination Today, A Brief History of Muggles, or Hogwarts: A History?",Spellman's Syllabery,FALSE,MCQ,FALSE,keep
1015,1153,"An intended transformation is directly influenced by which of the following: Emotion, Time of Day, Concentration, or Wand Length?",Concentration,FALSE,MCQ,FALSE,keep
1016,1154,"Which of these tasks can NOT be aided by a Vanishing Spell: Cleaning a room, Hiding evidence, Dancing, or Emptying a cauldron?",Dancing,FALSE,MCQ,FALSE,keep
1017,1155,"Which of the following books was NOT written by Rita Skeeter: The Life and Lies of Albus Dumbledore, Armando Dippet: Master or Moron?, Easy Spells to Fool Muggles, or Snape: Scoundrel or Saint?",Easy Spells to fool Muggles,FALSE,MCQ,FALSE,keep
1018,1156,"What is the primary effect of Wiggenweld Potion: Inducing euphoria, Inducing luck, Healing injuries, or Shrinking a target",Healing injuries,FALSE,MCQ,FALSE,keep
1019,1157,"Which of these is an ingredient in Polyjuice Potion: Powdered Bicorn Horn, Mandrake Root, Moonstone, or Phoenix Feather?",Powdered Bicorn Horn,FALSE,MCQ,FALSE,keep
1020,1158,"Which of these is a Wiggenweld potion ingredient from the sea: Gillyweed, Kelp, Lionfish Spine, or Mandrake Root?",Lionfish Spine,FALSE,MCQ,FALSE,keep
1021,1159,"Which of the following transformations would be considered the easiest due to the similarity in form between the two objects: Human to Ferret, Teapot to Tortoise, Desk to Pig, or Porcupine to Pincushion?",Porcupine to Pincushion,FALSE,MCQ,FALSE,keep
1022,1160,"In which of these scenarios would you use the spell Cistem Aperio: Mending a Broken Object, Summoning an Object, Blasting Open a Locked Trunk, or Unlocking a Door?",Blasting Open a Locked Trunk,FALSE,MCQ,FALSE,keep
1023,1161,"Which of the following reptile's blood is used for Wiggenweld Potion: Powdered Dragon Horn, Basilisk Venom, Salamander, or Newt Spleen?",Salamander,FALSE,MCQ,FALSE,keep
1024,1162,"Which of the following is NOT another name for Belladonna: Death’s Herb, Devil’s Berries, Flitterbloom, Atropa Belladonna?",Flitterbloom,FALSE,MCQ,FALSE,keep
1025,1163,"Which of these is not a species of dragon: Hungarian Horntail, Chinese Fireball, Finnish Flamethrower, or Swedish Short-Snout?",Finnish Flamethrower,FALSE,MCQ,FALSE,keep
1026,1164,"Which of the following creatures eat fairy eggs: Bowtruckles, Nifflers, Cornish Pixies, or Grindylows?",Bowtruckles,FALSE,MCQ,FALSE,keep
1027,1165,"Which of the following Charms did students learn in their first year at Hogwarts: Levitation Charm (Wingardium Leviosa), Knockback Jinx (Flipendo), Disarming Charm (Expelliarmus), or Stunning Spell (Stupefy)",Levitation Charm (Wingardium Leviosa),FALSE,MCQ,FALSE,keep
1028,1166,"Which of these factors does NOT affect Transfiguration: Concentration, Wand Power, Hue, or Viciousness of Intent?",Hue,FALSE,MCQ,FALSE,keep
1029,1167,"Which of these beings does not live on the Hogwarts grounds: House-elves, Ghosts, Goblins, or Centaurs?",Goblins,FALSE,MCQ,FALSE,keep
1030,1168,"Which of the following is NOT an ingredient in the Antidote to Common Poisons: Red Myrrh, Valerian Root, Sopophorous Bean, or Knotgrass?",Red Myrrh,FALSE,MCQ,FALSE,keep
1031,1169,"Which of these plants has healing properties?Which of these plants has healing properties: Dittany, Mandrake, Devil's Snare, or Wolfsbane?",Dittany,FALSE,MCQ,FALSE,keep
1032,1170,"Which of these plants doesn't bite: Fanged Geranium, Venomous Tentacula, Whomping Willow, or Mandrake?",Whomping Willow,FALSE,MCQ,FALSE,keep
1033,1171,"Which of these plants is classified by the Ministry of Magic as a Class C Non-Tradeable Substance: Mandrake, Devil's Snare, Venomous Tentacula, or Alihotsy?",Venomous Tentacula,FALSE,MCQ,FALSE,keep
1034,1172,"An Infusion of Wormwood is NOT an ingredient in which of these potions: Draught of Living Death, Elixir to Induce Euphoria, Beautification Potion, or Draught of Peace?",Beautification Potion,FALSE,MCQ,FALSE,keep
1035,1173,"Which of these spells does NOT make something smaller: Reducto, Engorgio, Reducio, or Shrinking Charm?",Engorgio,FALSE,MCQ,FALSE,keep
1036,1174,"Which of these is not a type of concealment charm: Disillusionment Charm, Fidelius Charm, Confundus Charm, or Muffliato Charm?",Confundus Charm,FALSE,MCQ,FALSE,keep
1037,1175,"Regerminating Potions work wonders on which of the following: Dead plants, Cracked cauldrons, Magical wounds, or Burnt-out wands?",Dead plants.,FALSE,MCQ,FALSE,keep
1038,1176,"In which of these scenarios would you use the Muffliato Charm: Whispering in the library without being overheard, Disarming an opponent mid-duel, Crossing a magically sealed threshold, or Reading hidden text in an enchanted book?",Whispering in the library without being overheard,FALSE,MCQ,FALSE,keep
1039,1177,"According to Quidditch Through the Ages, how many possible fouls are there in the game of Quidditch: 150, 325, 700, or 950?",700,FALSE,MCQ,TRUE,keep
1040,1178,"In Harry Potter and the Philosopher's Stone, how many challenges or obstacles protected the Philosopher's Stone: 3, 5, 7, or 10?",7,FALSE,MCQ,TRUE,keep
1041,1179,"In wizarding currency, how many Knuts are there in one Sickle: 17, 25, 29, or 31?",29,FALSE,MCQ,TRUE,keep
1042,1180,"Albus Dumbledore is famous for discovering how many uses of dragon's blood: 7, 10, 12, or 15?",12,FALSE,MCQ,TRUE,keep
1043,1181,"What was the number of the high-security Gringotts vault where the Philosopher's Stone was kept: 687, 711, 713, or 717?",713,FALSE,MCQ,TRUE,keep
1044,1182,"How many O.W.L. (Ordinary Wizarding Level) exams did Harry Potter pass: 5, 7, 9, or 10?",7,FALSE,MCQ,TRUE,keep
,,"Remus Lupin, Peter Pettigrew, Sirius Black, and James Potter were a close-knit group of friends at Hogwarts. What was the collective name they gave themselves?",The Marauders,FALSE,FR,FALSE,new
,,"Who was the Minister for Magic, acting as a puppet under the Imperius Curse, during Lord Voldemort's control of the Ministry?",Pius Thicknesse,FALSE,FR,FALSE,new
,,"Why did Sirius Black despise his great-great-grandfather, the former Hogwarts Headmaster Phineas Nigellus Black?",Because Phineas represented the pure-blood supremacist values of the Black family that Sirius rejected,FALSE,EX,FALSE,new
,,Only an immensely powerful spell can create a Secret-Keeper. What is the specific name of the charm used to magically conceal a secret within a chosen individual?,The Fidelius Charm,FALSE,FR,FALSE,new
,,"Beyond simply guarding its gold with dragons and goblins, Gringotts Wizarding Bank employs a unique and dangerous dual curse to protect its most valuable vault contents. What specific curses cause treasure to both multiply endlessly and burn anyone who touches it without authorization, making it nearly impossible to steal?",The Geminio Curse (for multiplication) and the Flagrante Curse (for burning).,FALSE,EX,FALSE,new
,," In Harry Potter and the Goblet of Fire, after the First Task, what crucial two-word hint did Cedric Diggory give Harry Potter that helped him decipher the Golden Egg's haunting clue for the Second Task?",Take a bath,FALSE,FR,FALSE,new
,," Name the specific potion designed to protect the drinker from flames and intense heat, famously used by Harry Potter during the First Task of the Triwizard Tournament.",The Fire-Protection Potion (or Fireproof Potion),FALSE,FR,FALSE,new
,,"Which famously eccentric historical wizard, whose Chocolate Frog card features him trying to communicate with trolls using Morse code?",Uric the Oddball,FALSE,FR,FALSE,new
,,"or his very first Christmas at Hogwarts, what distinct personalized gift did Harry Potter receive from Mrs. Weasley?",A hand-knitted sweater (or an emerald green sweater with a knitted 'H').,FALSE,EX,FALSE,new
,,"In the first Transfiguration lesson, what does Professor McGonagall transform her desk into as a demonstration: a badger, an owl, a pig, or a baboon?",A pig,FALSE,MCQ,FALSE,new
,,"What flavour does Dumbledore get when trying a Bertie Bott’s Every Flavour Bean in Philosopher’s Stone: Liver, Vomit, Earwax, or Booger?",Earwax,FALSE,MCQ,FALSE,new
,,"During their grand, defiant exit from Hogwarts, what large, mucky magical obstacle did Fred and George Weasley conjure in a fifth-floor corridor to give Dolores Umbridge a memorable, green parting gift?",A Portable Swamp,FALSE,FR,FALSE,new
,,You'd think Albus Dumbledore's famously crooked nose came from battling a terrifying Dark wizard. But how did he actually get that permanently bent nose?,"His brother, Aberforth Dumbledore, broke it during a fight (specifically, an argument about their sister Ariana)",FALSE,EX,FALSE,new
,,"Despite their lack of exciting magical abilities, what peculiar bodily fluid produced by Flobberworms is known to have a practical use in potion-making, specifically for thickening various concoctions?",Their mucus (or slime).,FALSE,FR,FALSE,new
,,What potion must a werewolf take every night for a week before the full moon to keep their human mind after transformation?,Wolfsbane Potion,FALSE,FR,FALSE,new
,,How does Harry discover that Snape is the Half-Blood Prince?,"Snape reveals it himself during a duel with Harry after Dumbledore’s death, saying, “I am the Half-Blood Prince!” Hermione later confirms the name by discovering Snape’s mother was Eileen Prince.",FALSE,EX,FALSE,new
,,What is the name of the dark wizard defeated by Dumbledore in 1945 and known for seeking the Deathly Hallows?,Gellert Grindelwald,FALSE,FR,FALSE,new
,,"In Harry Potter and the Order of the Phoenix, Harry finds a photograph in a drawer at Grimmauld Place that Lily had sent to Sirius. What is shown in the photograph that surprises him?","Harry as a baby, pictured with his parents.",FALSE,EX,FALSE,new
,,"What Hogwarts house was Sirius Black’s younger brother, Regulus Black, sorted into?",Slytherin,FALSE,FR,FALSE,new
,,Where was the real locket Horcrux discovered after the fake one had been retrieved from the cave?,"At the Ministry of Magic, worn by Dolores Umbridge during a Muggle-born trial.",FALSE,EX,FALSE,new
,,"In Harry Potter and the Half-Blood Prince, a fake Horcrux is found with a note signed ""R.A.B."" Who is later revealed to be R.A.B.?",Regulus Arcturus Black,FALSE,FR,FALSE,new
,,Why did Regulus Black decide to leave the Death Eaters and betray Voldemort?,Because Voldemort mistreated Kreacher and Regulus realized how ruthless and dangerous he truly was.,FALSE,EX,FALSE,new
,,What was the second true prophecy made by Professor Trelawney that occurs in Harry Potter and the Prisoner of Azkaban?,"That the Dark Lord would rise again, and his servant would break free and return to him — referring to Peter Pettigrew escaping to rejoin Voldemort",FALSE,EX,FALSE,new
,,What gift did Ron bring back for Harry from his family’s trip to Egypt?,A Pocket Sneakoscope,FALSE,FR,FALSE,new
,,Why did Voldemort imprison Ollivander in Harry Potter and the Deathly Hallows?,Because Ollivander knew the secrets of wandlore and Voldemort wanted to force him to reveal information about wand cores and the Elder Wand.,FALSE,EX,FALSE,new
,,Why did Voldemort want to obtain the Elder Wand in Harry Potter and the Deathly Hallows?,"Voldemort wanted the Elder Wand because it was the most powerful and he feared his own wand shared a core with Harry’s, making it less effective—so he sought the Elder Wand to be unbeatable.",FALSE,EX,FALSE,new
,,How did Harry become the true master of the Elder Wand in Harry Potter and the Deathly Hallows?,"By disarming Draco Malfoy at Malfoy Manor, who was the wand’s previous master.",FALSE,EX,FALSE,new
,,"In Harry Potter and the Deathly Hallows, during the Battle of Hogwarts, Narcissa Malfoy lies to Voldemort about Harry’s death. What was her desperate motivation for this lie?","Her desperate need to know if her son, Draco, was alive (or to find Draco / to ensure Draco's safety).",FALSE,EX,FALSE,new
,,How did Harry survive Voldemort’s Killing Curse as a baby?,"Because his mother, Lily, sacrificed herself to protect him, invoking powerful ancient magic that shielded him from the curse.",FALSE,EX,FALSE,new
,,Why was Voldemort unable to kill Harry with the Killing Curse during their duel in the graveyard at the end of The Goblet of Fire?," Because their wands shared twin cores from the same phoenix, they triggered Priori Incantatem, preventing Voldemort’s spell from working properly against Harry.",FALSE,EX,FALSE,new
,,Why was Voldemort unable to harm Harry during the Battle of the Seven Potters?,"Because Harry's wand, retaining a memory of Voldemort due to their shared cores, acted of its own accord to defend Harry. It unleashed a protective golden flame charm that destroyed the wand Voldemort was using",FALSE,EX,FALSE,new
,,"Why did Harry have to return to Privet Drive each year, even though the Dursleys treated him poorly?",Because his mother’s protection—sealed by Dumbledore—could only remain active as long as he called his aunt’s home his home. Living there kept him safe from Voldemort until he came of age.,FALSE,EX,FALSE,new
,,Why could Harry sometimes see through Voldemort’s eyes and feel his emotions?,"Because a piece of Voldemort’s soul was unintentionally attached to Harry when he was a baby, creating a magical connection between them.",FALSE,EX,FALSE,new
,,Why did Albus Dumbledore put on Marvolo Gaunt’s ring even though he suspected it was cursed?,"Because the ring contained the Resurrection Stone, and he was overcome with the desire to see his lost family again — especially his sister, Ariana.",FALSE,EX,FALSE,new
,,"Who had Severus Snape’s true allegiance, and why?","Albus Dumbledore — because Snape loved Lily Potter and regretted his role in her death, so he agreed to protect her son, Harry, in her memory.",FALSE,EX,FALSE,new
,,Why was Sirius Black sent to Azkaban?,He was wrongly accused of betraying the Potters to Voldemort and of killing Peter Pettigrew and twelve Muggles with a single curse.,FALSE,EX,FALSE,new
,,"In Harry Potter and the Order of the Phoenix, Aunt Petunia refers to ""that boy,"" which Harry assumes means his father. Who is she actually talking about, and what does this reveal?","She’s actually talking about Severus Snape, revealing that she knew more about the wizarding world—and Harry’s past—than she let on",FALSE,EX,FALSE,new
,,What was the core reason for Aunt Petunia’s lifelong animosity toward Severus Snape?,"Her animosity was rooted in jealousy of her sister, Lily. Snape was the one who revealed Lily's magical ability and represented the magical world that Petunia was desperate to join but was rejected from, making Snape the focal point of her bitterness and resentment.",FALSE,EX,FALSE,new
,,"When did Lily Evans first meet Severus Snape: On the Hogwarts Express during their first journey to school, As children, in a park near their homes before they attended Hogwarts, During the Sorting Ceremony of their first year, or In their first Potions class, taught by Professor Slughorn?","As children, in a park near their homes before they attended Hogwarts",FALSE,MCQ,FALSE,new
,,Why was it significant that Dumbledore bequeathed Harry the specific Golden Snitch he caught in his first Quidditch match?,"The Snitch was significant for two reasons. First, because of its 'flesh memory,' it would only open for the person who first touched it—Harry. Second, Dumbledore knew Harry had almost swallowed it, so he enchanted the Snitch to reveal its secret—the hidden Resurrection Stone—only when Harry pressed it to his lips, whispering the clue 'I open at the close'.",FALSE,EX,FALSE,new
,,What was the deeper significance of Dumbledore bequeathing the Deluminator to Ron Weasley?,"Beyond putting out lights, its true purpose was one of guidance. Dumbledore enchanted it so that when Ron was lost, it would reveal a path of light to lead him back to his friends, showing Dumbledore's faith in Ron's loyalty",FALSE,EX,FALSE,new
,,Why was it significant that Dumbledore bequeathed his personal copy of The Tales of Beedle the Bard to Hermione Granger?,"Dumbledore trusted only Hermione's sharp intellect to look past the children's stories and decipher the book's true secret: the symbol of the Deathly Hallows hidden within ""The Tale of the Three Brothers,"" which was crucial to their quest",FALSE,EX,FALSE,new
,,When did Albus Dumbledore and Gellert Grindelwald first meet?,Summer 1899,FALSE,FR,FALSE,new
,,Where did Dumbledore and Grindelwald first meet?,Godric's Hollow,FALSE,FR,FALSE,new
,,Who was Gellert Grindelwald staying with when he first met Dumbledore?,"His great-aunt, Bathilda Bagshot",FALSE,FR,FALSE,new
,,When did Lord Voldemort meet Gellert Grindelwald?,"In 1998, during his hunt for the Elder Wand",FALSE,FR,FALSE,new
,,Why did Voldemort seek out the imprisoned Gellert Grindelwald in Nurmengard?,"Voldemort wanted to force Grindelwald to reveal the location of the Elder Wand, believing he could extract the information through fear or torture—unaware that Grindelwald would refuse to help and that the wand’s allegiance already belonged to Dumbledore",FALSE,EX,FALSE,new
,,When did Dumbledore become the master of the Elder Wand?,"In 1945, after defeating Gellert Grindelwald in a legendary duel.",FALSE,FR,FALSE,new
,,How did Gellert Grindelwald get the Elder Wand? ,"He stole it from the wandmaker Gregorovitch, who had been trying to master it after obtaining it himself.",FALSE,EX,FALSE,new
,,"How did Grindelwald become the master of the Elder Wand by stealing it, if mastery is usually won in a duel?","The Elder Wand recognizes greater power, not formal duels. When Grindelwald stunned and stole it from Gregorovitch, he demonstrated greater power, which was enough for the wand to switch its allegiance",FALSE,EX,FALSE,new
,,What crucial choice regarding his quest did Harry make after Dobby's death?,"He had to choose between hunting the Horcruxes (his duty) and seeking the powerful Deathly Hallows (a path of personal glory). He chose duty over power, prioritizing the destruction of the Horcruxes",FALSE,EX,FALSE,new
,,How old was dumbledore when he died?, 115 years old,FALSE,FR,TRUE,new
,,"In Harry Potter and the Half-Blood Prince and Deathly Hallows, Minister for Magic Rufus Scrimgeour repeatedly asked Harry Potter to publicly support the Ministry. What was Harry's primary reason for consistently refusing this request?","Harry believed the Ministry was failing (or acting corruptly/not doing enough) in the fight against Voldemort, and he refused to publicly endorse an institution he didn't trust.",FALSE,EX,FALSE,new
,,How did Minister Rufus Scrimgeour die during the fall of the Ministry in Harry Potter and the Deathly Hallows?,"He was tortured by Lord Voldemort for information about Harry Potter's whereabouts, but he refused to betray Harry and died under interrogation / torture.",FALSE,EX,FALSE,new
,,"What is the wizarding term for a person, like Hogwarts caretaker Argus Filch, who is born to magical parents but possesses no magical abilities themselves?",Squib,FALSE,FR,FALSE,new
,,"Before even setting foot at Hogwarts, what nickname was Harry Potter famously known by in the wizarding world?",The Boy Who Lived,FALSE,FR,FALSE,new
,,How did the name 'Lord Voldemort' originate?,"It’s an anagram of “Tom Marvolo Riddle,” rearranged to spell “I am Lord Voldemort.”",FALSE,EX,FALSE,new
,,"After Sirius Black's death, Harry Potter holds onto a shattered piece of the two-way mirror his godfather gave him. In Harry Potter and the Half-Blood Prince, he begins to see a mysterious bright blue eye reflected in its surface. Whose eye is eventually revealed to have been watching him?",Aberforth Dumbledore,FALSE,FR,FALSE,new
,," In Harry Potter and the Order of the Phoenix, after Harry's Dementor attack, a mysterious Howler arrives for Aunt Petunia, stopping her from throwing Harry out. Who sent this Howler, and what was their crucial reason for doing so?",Albus Dumbledore sent it to warn Petunia not to break Lily's blood protection (or to ensure Harry's safety at Privet Drive).,FALSE,EX,FALSE,new
,,What was Professor Dumbledore's full name? ,Albus Percival Wulfric Brian Dumbledore,FALSE,FR,FALSE,new
,,Who became Minister for Magic after Voldemort's defeat at the Battle of Hogwarts?,Kingsley Shacklebolt,FALSE,FR,FALSE,new
,,"At Bill and Fleur's wedding in Harry Potter and the Deathly Hallows, which member of the Order of the Phoenix sent a desperate Patronus message, warning of the Ministry's fall and the approaching Death Eaters?",Kingsley Shacklebolt,FALSE,FR,FALSE,new
,,"In Harry Potter and the Deathly Hallows, during the dangerous ""Battle of the Seven Potters,"" how did the legendary Auror Alastor ""Mad-Eye"" Moody meet his tragic end?","He was killed by Lord Voldemort himself, hit by a Killing Curse after his partner, Mundungus Fletcher, Disapparated and left him vulnerable.",FALSE,EX,FALSE,new
,,What unsettling object in Umbridge’s office at the Ministry deeply angered Harry in Deathly Hallows?,Mad-Eye Moody’s magical eye,FALSE,FR,FALSE,new
,,"What extremely potent potion, known for bringing immense good fortune to its drinker, is famously described as looking like molten gold, with droplets that leap like its namesake small, orange fish?",Felix Felicis (or Liquid Luck),FALSE,FR,FALSE,new
,," In Harry Potter and the Half-Blood Prince, Harry Potter strategically used a vial of Felix Felicis to accomplish a vital mission assigned to him by Albus Dumbledore. What was this crucial task?",To obtain Professor Slughorn's true memory (about Voldemort/Horcruxes).,FALSE,FR,FALSE,new
,,"After taking Felix Felicis in Half-Blood Prince, what unexpected event did Harry attend that helped him earn Slughorn’s trust and a crucial confession?",Aragog’s burial (or Aragog’s funeral),FALSE,FR,FALSE,new
,,"In Half-Blood Prince, how did Draco Malfoy attempt to poison Dumbledore without drawing suspicion to himself?","He gave Slughorn a bottle of poisoned mead, hoping it would be passed on to Dumbledore",FALSE,EX,FALSE,new
,,"In Philosopher’s/Sorcerer’s Stone, Professor Quirrell returned from his travels altered and under Voldemort’s influence. In which European country’s remote forests did he first encounter the Dark Lord?",Albania,FALSE,FR,FALSE,new
,," In Harry Potter and the Deathly Hallows, how did the Death Eaters manage to pinpoint Harry and Hermione's hiding place in their magically protected tent, leading to their capture and subsequent transport to Malfoy Manor?","Harry accidentally spoke Voldemort's name, which was under a powerful Taboo curse that allowed the Death Eaters to trace anyone who uttered it.",FALSE,EX,FALSE,new
,,"In Harry Potter and the Goblet of Fire, why did many Hogwarts students not support Harry Potter as a Triwizard Champion?","They believed he had cheated (or found a way to bypass the Age Line) to illegally enter the Triwizard Tournament, thus stealing glory from Cedric Diggory.",FALSE,EX,FALSE,new
,," In Harry Potter and the Goblet of Fire, the Second Task of the Triwizard Tournament required champions to rescue a hostage from the Great Lake. Which two Hogwarts champions tied for first place in this particular task",Harry Potter and Cedric Diggory,FALSE,FR,FALSE,new
,,"In Harry Potter and the Order of the Phoenix, during their last private meeting at Grimmauld Place, what specific hope for their future together did Sirius Black express to Harry Potter?",That Harry would come to live with him (or move in with him) during the summers (or permanently).,FALSE,EX,FALSE,new
,,"After his death, what two most significant possessions did Sirius Black bequeath to Harry Potter in his will, both of which became central to Harry's life or missions?","Grimmauld Place and his house-elf, Kreacher.",FALSE,FR,FALSE,new
,,"Initially scornful of Harry Potter, Kreacher the house-elf famously became fiercely loyal to him in Harry Potter and the Deathly Hallows. What specific act of kindness and respect, involving a treasured Black family heirloom, finally won Kreacher's complete devotion?",Harry gave him Regulus Black's fake Horcrux locket.,FALSE,EX,FALSE,new
,,"After being freed from the Malfoy family, Dobby the house-elf famously became the only house-elf at Hogwarts to demand payment for his services. Who ultimately agreed to his unique terms and offered him a job?",Albus Dumbledore,FALSE,FR,FALSE,new
,,"In Harry Potter and the Order of the Phoenix, what heartfelt Christmas gift did Harry give Dobby, symbolizing appreciation and the house-elf's cherished freedom?","A pair of new, hand-knitted socks — one red, one green.",FALSE,FR,FALSE,new
,,What simple remedy is known to help a witch or wizard recover from the emotional and physical drain caused by a Dementor encounter?,Chocolate.,FALSE,FR,FALSE,new
,,"In Chamber of Secrets, what secret did Harry discover about why Rubeus Hagrid was expelled from Hogwarts?","He was falsely accused by Tom Riddle (Lord Voldemort) of opening the Chamber of Secrets and unleashing its monster (the Basilisk), which led to the death of a student.",FALSE,EX,FALSE,new
,,"After growing up as an orphan, how did Tom Riddle definitively discover his identity as the Heir of Salazar Slytherin?","By researching his mother's family, the Gaunts, encountering his uncle Morfin Gaunt, and confirming it through his own Parseltongue ability.",FALSE,EX,FALSE,new
,,"Growing up in a Muggle orphanage, Tom Riddle developed a profound contempt for his mother. Why did he despise her despite her being the magical parent?","He saw her as weak because she was consumed by (or abandoned due to) love, and ultimately died for it (or died powerlessly, despite being a witch).",FALSE,EX,FALSE,new
,,"What specific magical creature famously provided a feather for the core of both Harry Potter's wand and Lord Voldemort's wand, linking their destinies mysteriously?",A phoenix (or Fawkes),FALSE,FR,FALSE,new
,,"In Harry Potter and the Goblet of Fire, during the Priori Incantatem effect in the graveyard duel, Voldemort's wand disgorged the shadowy echoes of his most recent victims. Which four individuals appeared to aid Harry in his escape?","Cedric Diggory, Frank Bryce, Bertha Jorkins, and (Lily and James Potter).",FALSE,FR,FALSE,new
,,"In Harry Potter and the Deathly Hallows, Harry Potter uses the Resurrection Stone just before making his ultimate sacrifice in the Forbidden Forest. Why did he use it?","He used it to bring back the spirits of his deceased loved ones (Lily, James, Sirius, and Remus) so they could walk with him, give him strength, and help him face death",FALSE,EX,FALSE,new
,,"After leaving Hogwarts, who went on to play professional Quidditch for the Puddlemere United team?",Oliver Wood,FALSE,FR,FALSE,new
,,"In Harry Potter and the Chamber of Secrets, Draco Malfoy mysteriously joined the Slytherin Quidditch team as Seeker, despite not having previously held the position. What was the widely implied reason for his sudden inclusion?","His father, Lucius Malfoy, bought the entire team seven new Nimbus 2001 broomsticks",FALSE,EX,FALSE,new
,,"Throughout most of their time at Hogwarts, Harry Potter and Draco Malfoy shared a bitter animosity. What were the primary reasons for this deep-seated rivalry?","Harry's immediate rejection of Draco's offer of friendship, combined with their fundamental ideological differences, particularly regarding blood purity.",FALSE,EX,FALSE,new
,," During the dramatic showdown in the Astronomy Tower in Half-Blood Prince, why was Harry unable to help a vulnerable Dumbledore as the Death Eaters closed in?","Dumbledore had magically immobilized (or frozen/paralyzed) him under his Invisibility Cloak, to protect Harry from the Death Eaters and ensure his survival.",FALSE,EX,FALSE,new
,,"What helpful hint did the disguised Barty Crouch Jr. give Harry before the First Task, leading him to use a key spell against the dragon?",He subtly advised Harry to use a Summoning Charm (Accio).,FALSE,EX,FALSE,new
,,"In Harry Potter and the Philosopher's Stone, Albus Dumbledore awarded Harry Potter 60 crucial last-minute House Points at the Leaving Feast. Why did Dumbledore specifically recognize Harry with these points?",For his pure nerve and outstanding courage in confronting Lord Voldemort (and retrieving the Philosopher's Stone).,FALSE,EX,FALSE,new
,,"In Harry Potter and the Philosopher's Stone, Albus Dumbledore awarded Ron Weasley 50 crucial last-minute House Points at the Leaving Feast. Why did Dumbledore specifically recognize Ron with these points?",For playing the best game of chess Hogwarts has seen in many years (referring to the life-sized wizard's chess game),FALSE,EX,FALSE,new
,,"In Harry Potter and the Philosopher's Stone, Albus Dumbledore awarded Hermione Granger 50 crucial last-minute House Points at the Leaving Feast. Why did Dumbledore specifically recognize Hermione with these points?",For the use of cool logic in the face of fire (referring to solving Snape's potion riddle).,FALSE,EX,FALSE,new
,,"In Half-Blood Prince, why did Professor Slughorn invite Ginny Weasley to join his exclusive 'Slug Club' despite her family's lesser fame?","Because he was impressed by her exceptional magical talent, particularly her powerful Bat-Bogey Hex",FALSE,EX,FALSE,new
,,What is Professor Slughorn’s favorite treat?,Candied pineapples,FALSE,FR,FALSE,new
,,Which dessert is known as Harry Potter’s favorite in the wizarding world?,Treacle Tart,FALSE,FR,FALSE,new
,,"Which popular wizarding beverage is known to cause house-elves to become tipsy or drunk, despite having little to no intoxicating effect on humans?",Butterbeer,FALSE,FR,FALSE,new
,,"After gaining his freedom, Dobby the house-elf famously adopted a unique and eccentric fashion sense, often wearing mismatched clothes. What peculiar household item did he frequently use as a hat?", A tea cosy,FALSE,FR,FALSE,new
,,"In Harry Potter and the Order of the Phoenix, what did Hermione Granger give to Dobby as a Christmas present?",A hat she knit her self and a pair of socks,FALSE,FR,FALSE,new
,,"In Harry Potter and the Philosopher’s/Sorcerer’s Stone, why was Professor Quirrell unable to retrieve the Philosopher’s Stone from the Mirror of Erised?","Because the Mirror of Erised was enchanted to give the Stone only to someone who wanted to find it, but not use it selfishly; Quirrell (and Voldemort) wanted to use it for their own power.",FALSE,EX,FALSE,new
,,What pivotal event led to Harry and Ron becoming close friends with Hermione Granger?,They bonded after facing a mountain troll together in the girls' bathroom.,FALSE,EX,FALSE,new
,,What offensive slur is used in the wizarding world to insult witches and wizards born to non-magical parents?,Mudbloods,FALSE,FR,FALSE,new
